Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG
2021-05-09,Mario Pašalić,Matchweek 35,Away,W 5–2,Atalanta,Parma,N,DM,15,7,7,100.0,121,32,3,3,100.0,4,4,100.0,0,0,0,1,0.7,2,1,3,0,3,5,2,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,3,8,3,10,1,1,100.0,1,0,10,79,53,4,1,1,0,0,11,8,72.7,3,0,0,0,2,2,0,0,0.5,0.5
2021-05-12,Mario Pašalić,Matchweek 36,Home,W 2–0,Atalanta,Benevento,N,AM,32,11,15,73.3,174,26,6,8,75.0,4,4,100.0,1,2,50.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,1,1,5,0,0,0,0,0,0,0,0,17,2,4,8,6,3,17,0,0,0,0,0,12,100,59,2,0,1,0,0,17,12,70.6,4,1,0,0,1,1,0,0,0.4,0.4
2021-05-15,Mario Pašalić,Matchweek 37,Away,W 4–3,Atalanta,Genoa,N,"LW,FW",45,25,36,69.4,375,45,12,16,75.0,12,16,75.0,0,1,0.0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,3,21.4,2,9,3,1,1,0,0,0,1,0,0,45,1,5,25,17,7,44,1,1,100.0,1,0,33,161,47,5,0,3,2,3,39,33,84.6,11,1,0,0,1,1,0,0,0.3,0.3
2021-05-23,Mario Pašalić,Matchweek 38,Home,L 0–2,Atalanta,Milan,N,WB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,33.3,1,0,0,0,0,0,0,0,0.0,0.0
2020-09-21,Musa Barrow,Matchweek 1,Away,L 0–2,Bologna,Milan,Y,"LW,FW",82,28,35,80.0,545,107,11,11,100.0,15,16,93.8,2,7,28.6,0,0.1,3,3,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,10,1,10.0,5,2,3,1,0,0,1,0,0,0,0,47,0,3,26,22,1,45,2,3,66.7,2,0,35,221,102,8,3,0,2,5,50,41,82.0,6,0,0,0,3,0,0,0,0.1,0.1
2020-09-28,Musa Barrow,Matchweek 2,Home,W 4–1,Bologna,Parma,Y,LW,79,26,36,72.2,443,135,14,17,82.4,9,10,90.0,2,7,28.6,0,0.0,0,3,1,0,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0.0,0,15,5,33.3,3,4,8,2,0,0,2,0,2,3,0,54,1,11,21,27,0,49,1,2,50.0,1,0,35,195,131,6,1,0,3,2,36,28,77.8,6,0,0,0,2,2,0,0,0.2,0.2
2020-10-04,Musa Barrow,Matchweek 3,Away,L 0–1,Bologna,Benevento,Y,"LW,AM",90,19,26,73.1,494,130,9,10,90.0,6,8,75.0,4,8,50.0,0,0.4,5,4,1,0,6,8,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,17,6,35.3,5,8,4,1,0,0,1,0,1,0,0,41,1,3,17,23,8,35,3,3,100.0,3,0,34,211,154,8,2,3,5,5,35,28,80.0,13,0,0,0,3,1,0,0,0.6,0.6
2020-10-18,Musa Barrow,Matchweek 4,Home,L 3–4,Bologna,Sassuolo,Y,LM,75,26,35,74.3,488,258,11,12,91.7,12,13,92.3,3,7,42.9,0,0.0,1,4,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,5,3,60.0,3,0,2,3,0,0,3,0,1,1,0,50,2,8,22,27,3,46,1,2,50.0,2,1,36,162,106,9,4,1,0,3,47,37,78.7,6,0,0,0,3,1,0,0,0.1,0.1
2020-10-24,Musa Barrow,Matchweek 5,Away,L 1–2,Bologna,Lazio,N,"FW,LW",19,9,12,75.0,202,34,3,4,75.0,4,4,100.0,2,4,50.0,0,0.0,1,0,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,50.0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,4,12,0,10,0,0,0.0,0,0,7,58,44,3,2,0,0,0,9,8,88.9,1,0,0,0,1,1,0,0,0.1,0.1
2020-10-31,Musa Barrow,Matchweek 6,Home,W 3–2,Bologna,Cagliari,Y,LW,88,18,32,56.3,338,162,8,12,66.7,7,11,63.6,3,7,42.9,0,0.3,3,2,1,0,5,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,12,3,25.0,4,1,7,3,0,0,3,0,0,1,0,50,0,10,18,25,8,48,1,2,50.0,2,0,30,160,86,7,2,1,3,1,51,36,70.6,7,2,0,0,6,4,0,0,0.4,0.4
2020-11-08,Musa Barrow,Matchweek 7,Home,L 0–1,Bologna,Napoli,Y,LW,90,22,35,62.9,533,134,8,12,66.7,8,12,66.7,6,10,60.0,0,0.1,3,4,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,12,2,16.7,6,2,4,1,0,0,1,0,0,0,0,42,0,6,20,18,3,39,0,1,0.0,0,0,30,155,74,6,2,0,2,2,41,33,80.5,8,0,0,0,1,1,0,0,0.0,0.0
2020-11-22,Musa Barrow,Matchweek 8,Away,W 2–1,Bologna,Sampdoria,Y,LM,85,28,43,65.1,490,184,12,18,66.7,9,12,75.0,4,10,40.0,1,0.4,1,3,2,2,4,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,13,3,23.1,2,6,5,3,0,0,3,0,0,1,0,56,0,5,25,33,6,49,1,2,50.0,1,0,36,259,147,8,3,1,2,1,56,36,64.3,5,0,0,0,4,0,0,0,0.2,0.2
2020-11-29,Musa Barrow,Matchweek 9,Home,W 1–0,Bologna,Crotone,Y,LW,86,34,44,77.3,652,203,18,21,85.7,10,13,76.9,6,10,60.0,0,0.1,2,0,3,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,3,33.3,2,8,4,50.0,1,5,2,0,0,0,0,1,3,1,0,60,1,4,24,32,4,54,1,5,20.0,1,0,37,175,96,7,0,2,3,3,60,45,75.0,8,0,0,0,1,1,0,0,0.1,0.1
2020-12-05,Musa Barrow,Matchweek 10,Away,L 1–3,Bologna,Inter,Y,LW,78,30,37,81.1,558,103,11,12,91.7,16,18,88.9,3,5,60.0,0,0.0,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,49,0,2,29,22,3,46,1,4,25.0,2,0,39,183,102,6,1,1,3,2,56,42,75.0,8,0,0,0,3,2,0,0,0.1,0.1
2020-12-13,Musa Barrow,Matchweek 11,Home,L 1–5,Bologna,Roma,Y,CM,90,20,34,58.8,379,76,8,12,66.7,8,16,50.0,3,5,60.0,0,0.2,2,2,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,11,1,9.1,0,5,6,2,0,0,2,1,1,0,0,40,0,2,22,23,4,37,3,3,100.0,3,0,36,230,147,9,4,1,1,2,51,34,66.7,8,0,0,0,1,0,0,0,0.1,0.1
2020-12-16,Musa Barrow,Matchweek 12,Away,D 2–2,Bologna,Spezia,Y,FW,90,21,34,61.8,491,99,8,11,72.7,5,7,71.4,8,13,61.5,1,0.1,2,0,1,1,2,3,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,13,3,23.1,0,3,10,1,0,0,1,0,1,0,0,48,0,5,21,25,7,41,2,2,100.0,2,0,27,109,30,2,2,0,1,4,56,31,55.4,9,1,0,1,4,3,0,0,1.5,0.6
2020-12-20,Musa Barrow,Matchweek 13,Away,D 1–1,Bologna,Torino,Y,LW,90,28,41,68.3,625,235,13,15,86.7,6,7,85.7,7,17,41.2,0,0.1,2,5,2,0,7,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,33.3,2,20,3,15.0,10,8,2,3,0,0,3,1,2,1,0,54,2,11,26,23,1,46,1,5,20.0,3,1,35,194,116,7,1,0,0,0,43,36,83.7,4,0,0,0,3,2,0,0,0.3,0.3
2020-12-23,Musa Barrow,Matchweek 14,Home,D 2–2,Bologna,Atalanta,Y,LW,64,21,28,75.0,404,78,7,8,87.5,12,12,100.0,2,5,40.0,0,0.0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,16,2,12.5,6,5,5,1,0,0,1,0,0,2,0,35,2,12,16,11,3,35,0,1,0.0,0,0,22,124,43,3,0,0,0,0,37,26,70.3,3,0,0,0,2,0,0,0,0.1,0.1
2021-01-03,Musa Barrow,Matchweek 15,Away,D 0–0,Bologna,Fiorentina,Y,"LW,FW",90,45,54,83.3,865,138,20,24,83.3,17,19,89.5,7,10,70.0,0,0.0,1,5,0,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0.0,3,1,1,0,0,0,0,0,0,0,0,59,0,0,39,27,4,56,0,1,0.0,0,0,37,299,181,11,4,1,1,0,71,56,78.9,7,0,0,0,2,1,0,0,0.2,0.2
2021-01-06,Musa Barrow,Matchweek 16,Home,D 2–2,Bologna,Udinese,Y,LW,70,22,34,64.7,440,139,12,14,85.7,4,9,44.4,5,8,62.5,1,0.3,2,1,0,0,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0.0,2,17,6,35.3,7,8,2,0,0,0,0,0,1,1,0,44,1,7,23,22,2,37,2,4,50.0,3,0,27,181,76,6,5,0,4,1,43,35,81.4,1,0,0,0,1,1,0,0,0.0,0.0
2021-01-09,Musa Barrow,Matchweek 17,Away,L 0–2,Bologna,Genoa,N,"LW,FW",31,9,16,56.3,194,33,3,4,75.0,2,5,40.0,3,6,50.0,0,0.0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,5,71.4,1,1,5,2,0,0,2,0,0,0,0,24,0,2,5,19,3,19,3,4,75.0,3,0,17,100,46,1,0,0,4,1,24,15,62.5,6,0,0,0,1,0,0,0,0.0,0.0
2021-01-16,Musa Barrow,Matchweek 18,Home,W 1–0,Bologna,Hellas Verona,Y,FW,75,18,27,66.7,271,43,11,12,91.7,4,7,57.1,2,5,40.0,0,0.1,2,1,0,0,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,13,6,46.2,0,6,7,2,1,0,1,0,0,0,0,51,1,3,22,29,9,47,2,4,50.0,3,0,28,126,82,5,1,2,6,5,68,36,52.9,13,0,0,0,5,2,0,0,0.2,0.2
2021-01-24,Musa Barrow,Matchweek 19,Away,L 0–2,Bologna,Juventus,Y,FW,90,20,30,66.7,272,41,12,12,100.0,5,7,71.4,1,6,16.7,0,0.0,0,3,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,17,2,11.8,2,5,10,3,1,0,2,1,2,0,0,48,2,3,24,24,5,44,1,4,25.0,1,0,31,172,71,3,1,1,4,2,51,35,68.6,10,0,0,0,3,1,0,0,0.1,0.1
2021-01-30,Musa Barrow,Matchweek 20,Home,L 1–2,Bologna,Milan,Y,FW,90,21,38,55.3,380,81,12,14,85.7,6,13,46.2,3,9,33.3,0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,6,33.3,0,2,16,0,0,0,0,0,0,1,0,46,0,3,23,25,1,42,1,2,50.0,1,0,30,136,56,5,4,0,2,4,58,36,62.1,9,0,0,0,0,0,0,0,0.0,0.0
2021-02-07,Musa Barrow,Matchweek 21,Away,W 3–0,Bologna,Parma,Y,FW,81,28,31,90.3,509,87,13,15,86.7,10,10,100.0,5,6,83.3,0,0.4,3,2,2,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,6,2,33.3,0,4,2,0,0,0,0,0,1,0,0,44,0,4,24,17,3,44,0,1,0.0,0,0,22,108,50,3,0,1,4,1,60,33,55.0,8,2,0,0,2,2,0,0,0.1,0.1
2021-02-12,Musa Barrow,Matchweek 22,Home,D 1–1,Bologna,Benevento,Y,FW,90,24,26,92.3,383,83,14,16,87.5,8,8,100.0,2,2,100.0,0,0.1,2,2,4,2,2,7,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,16,3,18.8,1,11,4,0,0,0,0,1,1,1,0,35,0,2,12,22,6,34,3,3,100.0,3,0,30,85,24,2,0,0,4,1,50,28,56.0,5,0,0,0,2,0,0,0,0.3,0.3
2021-02-20,Musa Barrow,Matchweek 23,Away,D 1–1,Bologna,Sassuolo,Y,FW,61,8,14,57.1,164,8,3,5,60.0,4,5,80.0,1,2,50.0,1,0.2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2,0,1,0.0,1,12,4,33.3,4,2,6,1,0,0,1,0,2,0,0,26,0,2,10,15,3,26,0,1,0.0,0,0,16,58,27,2,0,0,3,2,32,20,62.5,5,0,0,0,2,0,0,0,0.1,0.1
2021-02-27,Musa Barrow,Matchweek 24,Home,W 2–0,Bologna,Lazio,Y,FW,82,14,20,70.0,219,54,8,11,72.7,4,6,66.7,1,1,100.0,1,0.5,2,1,0,0,2,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,4,23.5,4,6,7,2,0,0,2,1,1,0,0,29,0,2,13,15,6,29,1,3,33.3,1,0,26,139,89,5,0,2,1,2,53,22,41.5,3,0,0,0,2,2,0,0,0.1,0.1
2021-03-03,Musa Barrow,Matchweek 25,Away,L 0–1,Bologna,Cagliari,Y,FW,90,15,23,65.2,207,20,10,13,76.9,3,5,60.0,1,3,33.3,0,0.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13,1,7.7,2,7,4,4,1,0,3,0,0,1,0,43,1,2,18,23,5,43,1,3,33.3,2,0,35,94,30,2,0,0,7,2,53,32,60.4,16,0,0,0,3,1,0,0,0.2,0.2
2021-03-07,Musa Barrow,Matchweek 26,Away,L 1–3,Bologna,Napoli,N,LW,26,17,21,81.0,365,122,9,10,90.0,4,7,57.1,4,4,100.0,0,0.0,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,1,20.0,0,1,4,0,0,0,0,0,0,0,0,27,0,0,11,16,3,26,0,1,0.0,1,0,18,103,72,5,0,1,2,0,29,24,82.8,6,0,0,0,2,1,0,0,0.1,0.1
2021-03-14,Musa Barrow,Matchweek 27,Home,W 3–1,Bologna,Sampdoria,Y,"LW,FW",90,22,35,62.9,434,130,12,15,80.0,7,13,53.8,3,7,42.9,1,0.4,2,1,1,1,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,11,4,36.4,3,3,5,2,0,0,2,0,0,2,0,47,3,11,17,21,4,44,0,2,0.0,0,0,25,98,48,2,0,1,4,1,58,32,55.2,4,1,0,0,1,1,0,0,0.2,0.2
2021-03-20,Musa Barrow,Matchweek 28,Away,W 3–2,Bologna,Crotone,Y,LW,90,17,30,56.7,290,86,11,14,78.6,4,9,44.4,2,4,50.0,1,0.2,2,1,1,1,1,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,15,5,33.3,2,6,7,1,0,0,1,2,3,1,0,40,2,5,13,24,6,40,0,1,0.0,0,0,27,164,99,7,1,2,1,0,44,32,72.7,15,0,0,0,2,2,0,0,0.1,0.1
2021-04-03,Musa Barrow,Matchweek 29,Home,L 0–1,Bologna,Inter,Y,FW,90,19,22,86.4,306,15,10,10,100.0,7,7,100.0,2,2,100.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22,7,31.8,1,4,17,2,0,0,2,0,0,1,0,39,1,1,12,26,4,37,1,2,50.0,1,0,21,117,65,3,0,1,7,1,62,32,51.6,13,0,0,0,1,0,0,0,0.0,0.0
2021-04-11,Musa Barrow,Matchweek 30,Away,L 0–1,Bologna,Roma,Y,LW,59,36,45,80.0,624,172,16,20,80.0,15,16,93.8,4,8,50.0,0,0.5,4,2,0,0,3,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13,4,30.8,0,7,6,0,0,0,0,0,0,0,0,50,0,6,23,24,3,47,1,1,100.0,1,0,41,208,85,5,1,1,3,1,55,45,81.8,2,0,0,0,2,1,0,0,0.2,0.2
2021-04-18,Musa Barrow,Matchweek 31,Home,W 4–1,Bologna,Spezia,Y,LW,90,24,33,72.7,430,141,14,16,87.5,6,9,66.7,4,7,57.1,1,0.3,1,1,0,0,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,3,3,1,2,0,2,3,66.7,1,18,5,27.8,9,7,2,3,1,0,2,2,5,0,0,45,1,14,20,13,5,42,1,2,50.0,1,0,26,143,62,1,1,0,2,1,43,28,65.1,3,1,0,0,2,1,0,0,1.3,1.3
2021-04-21,Musa Barrow,Matchweek 32,Home,D 1–1,Bologna,Torino,Y,FW,90,16,23,69.6,239,71,11,14,78.6,3,3,100.0,1,4,25.0,0,0.1,2,1,1,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,3,17.6,4,5,8,0,0,0,0,1,1,0,0,34,1,3,16,18,5,30,1,1,100.0,1,0,22,127,80,4,1,1,3,1,45,25,55.6,9,1,0,0,3,1,0,0,0.2,0.2
2021-04-25,Musa Barrow,Matchweek 33,Away,L 0–5,Bologna,Atalanta,Y,FW,71,17,24,70.8,273,88,10,11,90.9,7,8,87.5,0,5,0.0,0,0.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,8,1,12.5,1,3,4,0,0,0,0,0,0,0,0,30,0,0,20,10,2,28,0,1,0.0,0,0,19,118,52,4,0,1,2,0,41,24,58.5,5,0,0,0,1,0,0,0,0.1,0.1
2021-05-02,Musa Barrow,Matchweek 34,Home,D 3–3,Bologna,Fiorentina,Y,AM,90,31,38,81.6,573,137,18,19,94.7,8,9,88.9,5,9,55.6,0,0.0,0,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,2,20.0,2,6,2,0,0,0,0,2,2,0,0,47,0,4,22,26,2,44,1,2,50.0,1,0,32,212,136,10,3,1,2,1,55,40,72.7,5,0,0,0,3,1,0,0,0.4,0.4
2021-05-08,Musa Barrow,Matchweek 35,Away,D 1–1,Bologna,Udinese,Y,LW,60,21,30,70.0,377,85,10,12,83.3,8,12,66.7,2,5,40.0,0,0.1,2,1,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,2,13.3,1,9,5,1,0,0,1,1,1,0,0,35,1,6,13,18,2,28,0,0,0.0,0,0,20,85,45,2,1,0,2,0,33,21,63.6,5,0,0,0,2,0,0,0,0.2,0.2
2021-05-12,Musa Barrow,Matchweek 36,Home,L 0–2,Bologna,Genoa,Y,LW,90,33,49,67.3,534,117,17,21,81.0,11,15,73.3,4,11,36.4,0,0.3,4,2,0,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,0,0,0,0.0,0,12,3,25.0,3,4,5,0,0,0,0,0,4,0,0,62,0,4,26,35,7,56,0,0,0.0,0,0,40,153,52,3,2,0,3,2,64,46,71.9,13,0,0,0,4,1,0,0,0.3,0.3
2021-05-17,Musa Barrow,Matchweek 37,Away,D 2–2,Bologna,Hellas Verona,N,LW,29,4,6,66.7,138,68,1,2,50.0,1,1,100.0,2,3,66.7,0,0.0,1,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,1,20.0,0,4,1,0,0,0,0,0,0,0,0,10,0,2,4,7,1,8,0,0,0.0,0,0,7,81,63,1,1,0,0,1,17,5,29.4,1,0,0,0,2,0,0,0,0.1,0.1
2021-05-23,Musa Barrow,Matchweek 38,Home,L 1–4,Bologna,Juventus,Y,"LW,FW",90,27,35,77.1,617,81,7,7,100.0,15,18,83.3,5,9,55.6,0,0.0,0,5,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,15,6,40.0,5,5,5,0,0,0,0,0,0,0,0,45,1,3,25,21,2,44,0,0,0.0,0,0,36,257,127,6,2,0,2,3,54,42,77.8,9,0,0,0,5,1,0,0,0.5,0.5
2020-09-21,Lorenzo De Silvestri,Matchweek 1,Away,L 0–2,Bologna,Milan,Y,RB,90,27,36,75.0,495,236,7,7,100.0,17,21,81.0,2,6,33.3,0,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,2,3,66.7,1,15,6,40.0,5,9,1,1,0,0,1,1,4,3,0,49,5,18,25,6,2,40,0,0,0,0,0,17,79,32,2,0,0,0,1,22,20,90.9,1,0,0,0,1,0,0,0,0.3,0.3
2020-09-28,Lorenzo De Silvestri,Matchweek 2,Home,W 4–1,Bologna,Parma,Y,RB,90,38,47,80.9,837,343,15,17,88.2,16,17,94.1,7,12,58.3,0,0.0,0,2,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,2,50.0,1,19,7,36.8,13,5,1,4,0,0,4,0,2,7,0,62,4,27,34,7,3,48,0,0,0,0,0,22,181,102,0,0,0,0,0,29,27,93.1,2,0,0,0,1,0,0,0,0.1,0.1
2020-10-04,Lorenzo De Silvestri,Matchweek 3,Away,L 0–1,Bologna,Benevento,Y,RB,76,34,47,72.3,737,273,11,13,84.6,17,22,77.3,6,10,60.0,0,0.0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,11,4,36.4,3,7,1,3,0,0,3,1,3,3,0,58,4,15,35,10,2,45,0,0,0,0,0,31,118,56,1,0,0,0,0,33,31,93.9,2,0,0,0,1,1,0,0,0.1,0.1
2020-10-18,Lorenzo De Silvestri,Matchweek 4,Home,L 3–4,Bologna,Sassuolo,Y,RB,63,16,22,72.7,255,122,7,10,70.0,8,9,88.9,1,1,100.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,1,8,0,0,0,0,0,0,0,3,0,27,1,8,10,10,2,21,0,0,0,0,0,10,42,5,0,0,0,0,1,14,11,78.6,1,0,0,0,1,1,0,0,0.2,0.2
2020-10-24,Lorenzo De Silvestri,Matchweek 5,Away,L 1–2,Bologna,Lazio,Y,RB,90,61,73,83.6,1198,588,24,26,92.3,30,34,88.2,7,12,58.3,0,0.1,2,11,4,1,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,1,18,3,16.7,6,11,1,2,0,0,2,1,2,2,0,84,2,16,56,19,2,73,0,1,0.0,0,0,50,396,213,6,1,0,0,0,58,54,93.1,0,1,0,0,2,2,0,0,0.6,0.6
2020-10-31,Lorenzo De Silvestri,Matchweek 6,Home,W 3–2,Bologna,Cagliari,Y,RB,90,44,49,89.8,793,376,18,19,94.7,23,24,95.8,3,6,50.0,0,0.0,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,3,66.7,1,12,1,8.3,4,5,3,3,0,0,3,0,2,2,0,61,1,25,28,11,1,52,0,0,0,0,0,27,93,38,0,0,0,1,1,35,32,91.4,0,0,0,0,2,0,1,0,0.3,0.3
2020-11-08,Lorenzo De Silvestri,Matchweek 7,Home,L 0–1,Bologna,Napoli,Y,RB,90,44,60,73.3,817,332,18,21,85.7,21,27,77.8,5,11,45.5,0,0.0,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3,33.3,2,16,4,25.0,10,2,4,3,1,0,2,0,2,2,0,67,2,19,33,19,1,62,0,0,0,0,0,43,213,77,3,3,0,0,1,50,45,90.0,5,0,0,0,0,0,0,0,0.0,0.0
2020-11-22,Lorenzo De Silvestri,Matchweek 8,Away,W 2–1,Bologna,Sampdoria,Y,RB,90,43,58,74.1,786,312,19,21,90.5,20,27,74.1,4,9,44.4,0,0.0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,5,1,1,3,0,0,3,3,3,4,0,69,6,34,23,16,1,60,0,0,0,0,0,31,158,83,0,1,0,0,2,47,44,93.6,1,0,0,0,0,0,0,0,0.0,0.0
2020-11-29,Lorenzo De Silvestri,Matchweek 9,Home,W 1–0,Bologna,Crotone,Y,RB,90,44,61,72.1,975,616,13,15,86.7,24,31,77.4,7,14,50.0,0,0.0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4,1,25.0,2,1,1,4,1,0,3,1,1,1,0,67,2,24,28,18,1,49,1,1,100.0,1,0,25,136,43,2,1,0,0,0,33,31,93.9,0,0,0,0,1,1,0,0,0.1,0.1
2020-12-05,Lorenzo De Silvestri,Matchweek 10,Away,L 1–3,Bologna,Inter,Y,"WB,CB",90,54,67,80.6,889,300,30,34,88.2,21,23,91.3,3,9,33.3,0,0.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100.0,0,0,2,2,0,0,2,0,0,3,0,72,2,12,44,23,1,68,0,0,0,0,0,54,282,134,7,4,0,0,1,63,57,90.5,1,0,0,0,1,1,0,0,0.0,0.0
